Pelosi,0.03981691166975462,0.01787077185648573,-423.0,5.0,-209.0,214.0,", Election of the Speaker"
Agreed to,0.039353941519437725,0.01027471487134474,-389.0,49.0,-170.0,219.0,", On Agreeing to the Amendment"
Failed,-0.03476187687852614,-0.010438359201815368,357.0,-75.0,141.0,-216.0,", On Agreeing to the Amendment"
Passed,0.04044959677168367,0.014675856995974486,-411.0,29.0,-191.0,220.0,"Family Violence Prevention and Services Improvement Act, On Passage"
Passed,0.013185731292284543,-0.051374578013653076,-3.0,421.0,209.0,212.0,"Confidentiality Opportunities for Peer Support Counseling Act, On Motion to Suspend the Rules and Pass"
Passed,0.014567962350002817,-0.05092973795142031,-17.0,417.0,200.0,217.0,"Protecting America’s First Responders Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.022057662056629748,-0.034781077363168635,-119.0,299.0,90.0,209.0,"Further Surface Transportation Extension Act of 2021, On Motion to Suspend the Rules and Pass"
Passed,0.021816956733890402,-0.03547450802120011,-116.0,306.0,95.0,211.0,"Catawba Indian Nation Lands Act, On Motion to Suspend the Rules and Pass"
Passed,0.022912835007602664,-0.0340181604911973,-128.0,298.0,85.0,213.0,"Lumbee Recognition Act, On Motion to Suspend the Rules and Pass"
Passed,0.01637634943420285,-0.04635718060929302,-42.0,372.0,165.0,207.0,"Pala Band of Mission Indians Land Transfer Act, On Motion to Suspend the Rules and Pass"
Passed,0.016934583439959988,-0.04820612673393767,-43.0,389.0,173.0,216.0,"Urban Indian Health Confer Act, On Motion to Suspend the Rules and Pass"
Passed,0.01815400759997662,-0.046673827954683195,-58.0,376.0,159.0,217.0,"Bear River National Heritage Area Study Act, On Motion to Suspend the Rules and Pass"
Passed,0.014284847036336349,-0.051375579289721335,-13.0,423.0,205.0,218.0,"To authorize the Seminole Tribe of Florida to lease or transfer certain land, and for other purposes, On Motion to Suspend the Rules and Pass"
Passed,0.021303269480216526,-0.03937075385954111,-102.0,330.0,114.0,216.0,"Old Pascua Community Land Acquisition Act, On Motion to Suspend the Rules and Pass"
Passed,0.015360712919262368,-0.04861729559335926,-29.0,391.0,181.0,210.0,"Eastern Band of Cherokee Historic Lands Reacquisition Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.014553012546590824,-0.05035340328267681,-18.0,416.0,199.0,217.0,"Veteran Entrepreneurship Training Act of 2021, On Motion to Suspend the Rules and Pass"
Passed,0.015877611442131456,-0.04915175202617162,-33.0,403.0,185.0,218.0,"Investing in Main Street Act of 2021, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.014002878107561638,-0.05112043137308034,-11.0,423.0,206.0,217.0,"SBA Cyber Awareness Act, On Motion to Suspend the Rules and Pass"
Passed,0.015227109609525637,-0.04883629413123184,-28.0,398.0,185.0,213.0,"Small Business 7(a) Loan Agent Transparency Act, On Motion to Suspend the Rules and Pass"
Passed,0.013567303585821486,-0.05004318730811885,-10.0,402.0,196.0,206.0,"7(a) Loan Agent Oversight Act, On Motion to Suspend the Rules and Pass"
Passed,0.016424511782115434,-0.049132407540388154,-37.0,395.0,179.0,216.0,"Small Business Development Center Cyber Training Act of 2021, On Motion to Suspend the Rules and Pass"
Passed,0.007391171891062615,-0.04651393837491017,40.0,352.0,196.0,156.0,"RENACER Act, On Motion to Suspend the Rules and Pass"
Passed,0.003712483261524082,-0.04567142612706393,72.0,342.0,207.0,135.0,"Expressing solidarity with Cuban citizens demonstrating peacefully for fundamental freedoms, condemning the Cuban regime’s acts of repression, and calling for the immediate release of arbitrarily detained Cuban citizens, On Motion to Suspend the Rules and Agree"
Agreed to,0.04012022606214951,0.015121817480353258,-410.0,24.0,-193.0,217.0,", On Agreeing to the Amendment"
Failed,-0.03888398486549761,-0.01502623772481529,401.0,-31.0,185.0,-216.0,", On Agreeing to the Amendment"
Passed,0.040078108811405215,0.014892188740666888,-411.0,25.0,-193.0,218.0,"Protect Older Job Applicants Act of 2021, On Passage"
Passed,0.017075552728598644,-0.04889197506048678,-43.0,393.0,175.0,218.0,"Hazard Eligibility and Local Projects Act, On Motion to Suspend the Rules and Pass"
Passed,0.020759705224885874,-0.04258536370389912,-90.0,342.0,126.0,216.0,"Advanced Air Mobility Coordination and Leadership Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.015536954028834718,-0.04946106558454104,-28.0,394.0,183.0,211.0,"E-BRIDGE Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.01485803181874137,-0.048996574335777233,-23.0,391.0,184.0,207.0,"Preliminary Damage Assessment Improvement Act, On Motion to Suspend the Rules and Pass"
Passed,0.01221806166639778,-0.050790763437054534,6.0,412.0,209.0,203.0,"To amend title 40, United States Code, to modify the treatment of certain bargain-price options to purchase at less than fair market value, and for other purposes, On Motion to Suspend the Rules and Pass"
Passed,0.014420030758584704,-0.05130443645105883,-14.0,420.0,203.0,217.0,"To redesignate the Federal building located at 167 North Main Street in Memphis, Tennessee as the “Odell Horton Federal Building”, On Motion to Suspend the Rules and Pass"
Passed,0.016457169541716776,-0.049347189163174925,-37.0,395.0,179.0,216.0,"To designate the Federal building located at 1200 New Jersey Avenue Southeast in Washington, DC, as the “Norman Yoshio Mineta Federal Building”, On Motion to Suspend the Rules and Pass"
Passed,0.014741656209754796,-0.05072145866222611,-18.0,412.0,197.0,215.0,"To designate the Federal Building and United States Courthouse located at 1125 Chapline Street in Wheeling, West Virginia, as the “Frederick P. Stamp, Jr. Federal Building and United States Courthouse”, On Motion to Suspend the Rules and Pass"
Failed,-0.0405742404191437,-0.017145046152717506,426.0,-12.0,207.0,-219.0,", On Motion to Adjourn"
Passed,0.040340773776933715,0.01824163811809807,-427.0,3.0,-212.0,215.0,"Providing for consideration of the bill (H.R. 5376) to provide for reconciliation pursuant to title II of S. Con Res. 14; and for other purposes, On Consideration of the Resolution"
Passed,0.039005077179318025,0.014482900516538581,-397.0,23.0,-187.0,210.0,"INVEST in America Act, On Motion to Concur in the Senate Amendment"
Passed,0.04064970250331362,0.015514801455137789,-417.0,23.0,-197.0,220.0,"INVEST in America Act, Table Motion to Reconsider"
Passed,0.04113915792270707,0.018025323774709084,-434.0,8.0,-213.0,221.0,"Providing for consideration of the bill (H.R. 5376) to provide for reconciliation pursuant to title II of S. Con Res. 14; and for other purposes, On Ordering the Previous Question"
Passed,0.04115262210862624,0.01802886417723041,-435.0,9.0,-213.0,222.0,"Providing for consideration of the bill (H.R. 5376) to provide for reconciliation pursuant to title II of S. Con Res. 14; and for other purposes, On Agreeing to the Resolution"
Passed,0.01403253895103157,-0.05132989486102968,-10.0,424.0,207.0,217.0,"Colonel John M. McHugh Tuition Fairness for Survivors Act, On Motion to Suspend the Rules and Pass"
Passed,0.015509695597183449,-0.050492812207707544,-25.0,405.0,190.0,215.0,"Protecting Moms Who Served Act, On Motion to Suspend the Rules and Pass"
Passed,0.012923808070885553,-0.05098802132784266,0.0,416.0,208.0,208.0,"Student Veterans Counseling Centers Eligibility Act, On Motion to Suspend the Rules and Pass"
Passed,0.013840894932139641,-0.051806190504495066,-7.0,427.0,210.0,217.0,"BRAVE Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.040574715017913356,0.017046162078343172,-424.0,14.0,-205.0,219.0,"Providing for consideration of the resolution (H.Res. 789) censuring Representative Paul Gosar, On Ordering the Previous Question"
Passed,0.04076650174087949,0.017164138384002908,-426.0,14.0,-206.0,220.0,"Providing for consideration of the resolution (H.Res. 789) censuring Representative Paul Gosar, On Agreeing to the Resolution"
Passed,0.040750455373034074,0.01696462263071314,-426.0,16.0,-205.0,221.0,"Censuring Representative Paul Gosar, On Agreeing to the Resolution"
Passed,0.014786779686732344,-0.05112312933274323,-18.0,416.0,199.0,217.0,"To amend title 38, United States Code, to establish in the Department of Veterans Affairs an Advisory Committee on United States Outlying Areas and Freely Associated States, and for other purposes, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.022328311204677157,-0.038360340445957736,-114.0,320.0,103.0,217.0,"TRANSLATE Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.040868517838343006,0.017687926636540712,-430.0,10.0,-210.0,220.0,"Providing for further consideration of the bill (H.R. 5376) to provide for reconciliation pursuant to title II of S. Con. Res. 14, On Ordering the Previous Question"
Passed,0.040932104321452424,0.017883863136532365,-431.0,9.0,-211.0,220.0,"Providing for further consideration of the bill (H.R. 5376) to provide for reconciliation pursuant to title II of S. Con. Res. 14, On Agreeing to the Resolution"
Failed,-0.04065707619704199,-0.01734277924983785,428.0,-12.0,208.0,-220.0,"Build Back Better Act, On Motion to Recommit"
Passed,0.040842530060469714,0.01815617670332727,-432.0,8.0,-212.0,220.0,"Build Back Better Act, On Passage"
Passed,0.033283155332425644,0.0016261655596994523,-322.0,112.0,-105.0,217.0,"Build Back Better Act, Table Motion to Reconsider"
Passed,0.01643103076196364,-0.0474629530240968,-41.0,371.0,165.0,206.0,"Social Determinants of Health Data Analysis Act, On Motion to Suspend the Rules and Pass"
Passed,0.03178131499812516,-0.011669988945453602,-264.0,164.0,-50.0,214.0,"Immunization Infrastructure Modernization Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.016601227165464506,-0.04843148318895574,-41.0,385.0,172.0,213.0,"Understanding Cybersecurity of Mobile Networks Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.018552749772259312,-0.04615888663150326,-63.0,367.0,152.0,215.0,"FUTURE Networks Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.016552614803935013,-0.04947880828048815,-37.0,391.0,177.0,214.0,"American Cybersecurity Literacy Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.01422446123821788,-0.05038422917112476,-14.0,418.0,202.0,216.0,"Courthouse Ethics and Transparency Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.029652509115238423,-0.014100911516210284,-235.0,175.0,-30.0,205.0,"To amend the Act of June18, 1934, to reaffirm the authority of the Secretary of the Interior to take land into trust for Indian Tribes, and for other purposes, On Motion to Suspend the Rules and Pass"
Failed,-0.03988522345902651,-0.015122738685902814,412.0,-24.0,194.0,-218.0,", On Motion to Adjourn"
Passed,0.04057121523135936,0.01790727697028167,-427.0,9.0,-209.0,218.0,"Providing for consideration of H.R. 6119, making further continuing appropriations for the fiscal year ending September 30, 2022; and for other purposes, On Ordering the Previous Question"
Passed,0.04063777211547388,0.01773189875714295,-427.0,11.0,-208.0,219.0,"Providing for consideration of H.R. 6119, making further continuing appropriations for the fiscal year ending September 30, 2022; and for other purposes, On Agreeing to the Resolution"
Passed,0.040066183646364564,0.016767535236246807,-419.0,15.0,-202.0,217.0,"Providing for consideration of H.R. 6119, making further continuing appropriations for the fiscal year ending September 30, 2022; and for other purposes, Table Motion to Reconsider"
Failed,-0.040869602729429216,-0.017753315910029818,430.0,-8.0,211.0,-219.0,"Further Extending Government Funding Act, On Motion to Recommit"
Passed,0.041108578178186216,0.017824522998363776,-432.0,10.0,-211.0,221.0,"Further Extending Government Funding Act, On Passage"
Passed,0.040461752938490504,0.017618399062257137,-426.0,8.0,-209.0,217.0,"Further Extending Government Funding Act, Table Motion to Reconsider"
Passed,0.022372695217955024,-0.03707739153960933,-117.0,307.0,95.0,212.0,"Safeguard Tribal Objects of Patrimony Act of 2021, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.04072441456367259,0.01774200417271425,-428.0,8.0,-210.0,218.0,"Providing for consideration of the bill (H.R. 5314) Protecting Our Democracy Act; providing for consideration of the bill (S. 1605) to designate the National Pulse Memorial; and providing for consideration of the bill (S. 610) to address behavioral health and well-being among health care professionals, On Ordering the Previous Question"
Passed,0.040991829834957534,0.01810225279401623,-432.0,6.0,-213.0,219.0,"Providing for consideration of the bill (H.R. 5314) Protecting Our Democracy Act; providing for consideration of the bill (S. 1605) to designate the National Pulse Memorial; and providing for consideration of the bill (S. 610) to address behavioral health and well-being among health care professionals, On Agreeing to the Resolution"
Passed,0.04111532774527602,0.017820703728652992,-432.0,10.0,-211.0,221.0,"Dr. Lorna Breen Health Care Provider Protection Act, On Passage"
Passed,0.00435443361753929,-0.041783912351442236,57.0,293.0,175.0,118.0,"To designate the National Pulse Memorial located at 1912 South Orange Avenue in Orlando, Florida, and for other purposes, On Passage"
Passed,0.021775102261813634,-0.0355642678582266,-116.0,304.0,94.0,210.0,"Ocean Shipping Reform Act of 2021, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.014989982578658231,-0.049985697288330466,-22.0,406.0,192.0,214.0,"Adjustable Interest Rate (LIBOR) Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.015119161642741602,-0.050998394958659765,-21.0,409.0,194.0,215.0,"To extend authorization for livestock mandatory reporting, On Motion to Suspend the Rules and Pass"
Passed,0.015544817059968612,-0.049618437933085666,-28.0,398.0,185.0,213.0,"Cattle Contract Library Act, On Motion to Suspend the Rules and Pass"
Passed,0.02012024603084385,-0.040827728790852544,-87.0,343.0,128.0,215.0,"National Forest Restoration and Remediation Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.019593803966034783,-0.044890343640254696,-74.0,360.0,143.0,217.0,"Chronic Wasting Disease Research and Management Act, On Motion to Suspend the Rules and Pass"
Passed,0.013920574225287759,-0.05183120660921696,-9.0,427.0,209.0,218.0,"Uyghur Forced Labor Prevention Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.01377472013782018,-0.05175798525806223,-8.0,428.0,210.0,218.0,"Expressing the sense of the House of Representatives that the International Olympic Committee failed to adhere to its own human rights commitments, On Motion to Suspend the Rules and Agree, as Amended"
Passed,0.013869770001338504,-0.05192213056387392,-8.0,426.0,209.0,217.0,"Condemning the ongoing genocide and crimes against humanity being committed against Uyghurs and members of other religious and ethnic minority groups by the People’s Republic of China, On Motion to Suspend the Rules and Agree, as Amended"
Passed,0.014385777814603234,-0.051508573289706684,-14.0,420.0,203.0,217.0,"Accelerating Access to Critical Therapies for ALS Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.01685482104833458,-0.04896621591142361,-42.0,390.0,174.0,216.0,"SHINE for Autumn Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.016900818108659846,-0.04959743444709446,-41.0,393.0,176.0,217.0,"Early Hearing Detection and Intervention Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.015196251434159614,-0.04896288081296961,-27.0,385.0,179.0,206.0,"Improving the Health of Children Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.01998406697137482,-0.04494435614543389,-78.0,356.0,139.0,217.0,"Dr. Lorna Breen Health Care Provider Protection Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.023074126203072306,-0.038119143986313456,-121.0,311.0,95.0,216.0,"Oral Health Literacy and Awareness Act of 2021, On Motion to Suspend the Rules and Pass"
Passed,0.0204498182334539,-0.04272157905865591,-87.0,345.0,129.0,216.0,"To amend title VI of the Social Security Act to extend the coverage of Coronavirus Relief Fund payments to Tribal Governments, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.01604691593776154,-0.04952560099711337,-33.0,395.0,181.0,214.0,"Opiod Prescription Verification Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.016096909841745624,-0.04989579499694146,-33.0,397.0,182.0,215.0,"Synthetic Opiod Danger Awareness Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.01965602080535453,-0.04084645098534422,-84.0,322.0,119.0,203.0,"Supporting the Foundation for the National Institutes of Health and the Reagan-Udall Foundation for the Food and Drug Administration Act, On Motion to Suspend the Rules and Pass"
Passed,0.021729202932141086,-0.040750927510683474,-102.0,330.0,114.0,216.0,"CARING for Social Determinants Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.018685939133130054,-0.045455656010338935,-65.0,365.0,150.0,215.0,"Agua Calinete Land Exchange Fee to Trust Confirmation Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.02199107241522439,-0.03944287598909223,-107.0,321.0,107.0,214.0,"Indian Buffalo Management Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.013622320895244606,-0.05177156834625202,-6.0,424.0,209.0,215.0,"Women Who Worked on the Home Front World War II Memorial Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.014772500266547433,-0.05065768236777203,-19.0,409.0,195.0,214.0,"Blackwell School National Historic Site Act, On Motion to Suspend the Rules and Pass"
Passed,0.013688910731453799,-0.04981300084883976,-11.0,413.0,201.0,212.0,"To make technical amendments to update statutory references to certain provisions classified to title 2, United States Code, title 50, United States Code, and title 52, United States Code, On Motion to Suspend the Rules and Pass"
Passed,0.013866734717155299,-0.05075269371847059,-10.0,416.0,203.0,213.0,"To make technical amendments to update statutory references to certain provisions classified to title 7, title 20, and title 43, United States Code, On Motion to Suspend the Rules and Pass"
Passed,0.012546405183668282,-0.05018016514097892,0.0,410.0,205.0,205.0,"To make technical amendments to update statutory references to certain provisions which were formerly classified to chapters 14 and 19 of title 25, United States Code, On Motion to Suspend the Rules and Pass"
Passed,0.012574437407730612,-0.0502086099222825,0.0,410.0,205.0,205.0,"To make technical amendments to update statutory references to provisions reclassified to title 34, United States Code, On Motion to Suspend the Rules and Pass"
Passed,0.014130019201932525,-0.04971283619351308,-16.0,410.0,197.0,213.0,"To make revisions in title 5, United States Code, as necessary to keep the title current, and to make technical amendments to improve the United States Code, On Motion to Suspend the Rules and Pass"
Passed,0.01311067707193211,-0.04971365473694835,-6.0,404.0,199.0,205.0,"To make revisions in title 51, United States Code, as necessary to keep the title current, and to make technical amendments to improve the United States Code, On Motion to Suspend the Rules and Pass"
Agreed to,0.040750020782468005,0.01790316505023744,-429.0,7.0,-211.0,218.0,", On Agreeing to the Amendment"
Failed,-0.040553652474899685,-0.017841159910858852,427.0,-7.0,210.0,-217.0,", On Agreeing to the Amendment"
Failed,0.0351542136286086,0.021695652809807064,-381.0,-37.0,-209.0,172.0,", On Agreeing to the Amendment"
Failed,-0.04073268710289762,-0.018161558765385093,429.0,-5.0,212.0,-217.0,"Protecting Our Democracy Act, On Motion to Recommit"
Passed,0.04063164042751851,0.017488697645369353,-427.0,13.0,-207.0,220.0,"Protecting Our Democracy Act, On Passage"
Passed,0.04037463012203331,0.017653709863966072,-423.0,9.0,-207.0,216.0,"Relating to the consideration of House Report 117-216 and an accompanying resolution, On Ordering the Previous Question"
Passed,0.04069069557265439,0.017553027648844186,-426.0,10.0,-208.0,218.0,"Relating to the consideration of House Report 117-216 and an accompanying resolution, On Agreeing to the Resolution"
Passed,0.04093436610983721,0.017555394022660178,-430.0,10.0,-210.0,220.0,"Providing for consideration of the (H.R. 5665) to establish in the Department of State the Office to Monitor and Combat Islamophobia, and for other purposes, On Ordering the Previous Question"
Passed,0.040798290775567764,0.018114903317855625,-430.0,6.0,-212.0,218.0,"Providing for consideration of the (H.R. 5665) to establish in the Department of State the Office to Monitor and Combat Islamophobia, and for other purposes, On Agreeing to the Resolution"
Passed,0.041040246978485476,0.017936332760395423,-432.0,8.0,-212.0,220.0,"Providing for consideration of the joint resolution (S.J.Res.33) joint resolution relating to increasing the debt limit, On Ordering the Previous Question"
Passed,0.041040246978485476,0.017936332760395423,-432.0,8.0,-212.0,220.0,"Providing for consideration of the joint resolution (S.J.Res.33) joint resolution relating to increasing the debt limit, On Agreeing to the Resolution"
Passed,0.04081547971873234,0.01706868155557227,-426.0,14.0,-206.0,220.0,"Recommending that the House of Representatives find Mark Randall Meadows in contempt of Congress for refusal to comply with a subpoena duly issued by the Select Committee to Investigate the January 6th Attack on the United States Capitol, On Agreeing to the Resolution"
Passed,0.04084125660282759,0.01809101072540776,-432.0,8.0,-212.0,220.0,"Combating International Islamophobia Act, On Passage"
Passed,0.04081834170284588,0.017531222505115837,-429.0,13.0,-208.0,221.0,"Joint resolution relating to increasing the debt limit, On Passage"
Passed,0.04033685587303274,0.01661584350150151,-422.0,16.0,-203.0,219.0,"Providing for consideration of the bill (H.R. 1836) Guard and Reserve GI Bill Parity Act; providing for consideration of the bill (H.R. 4673) Ensuring Veterans’ Smooth Transition Act; and for other purposes, On Ordering the Previous Question"
Passed,0.04030883425314073,0.016716697202746763,-422.0,16.0,-203.0,219.0,"Providing for consideration of the bill (H.R. 1836) Guard and Reserve GI Bill Parity Act; providing for consideration of the bill (H.R. 4673) Ensuring Veterans’ Smooth Transition Act; and for other purposes, On Agreeing to the Resolution"
Failed,-0.039747296651840014,-0.015468486038382872,411.0,-27.0,192.0,-219.0,", On Agreeing to the Amendment"
Failed,-0.04040419507773885,-0.016855136936392116,423.0,-15.0,204.0,-219.0,"Guard and Reserve GI Bill Parity Act, On Motion to Recommit"
Passed,0.03317681352361814,-0.007789154442575113,-287.0,153.0,-67.0,220.0,"Guard and Reserve GI Bill Parity Act, On Passage"
Passed,0.04017901010361988,0.016367609146765834,-421.0,19.0,-201.0,220.0,"Providing for consideration of the Senate amendment to the bill (H.R. 5746) to amend title 51, United States Code, to extend the authority of the National Aeronautics and Space Administration to enter into leases of non-excess property of the Adminstration, On Ordering the Previous Question"
Passed,0.0402469586340187,0.016553498942257223,-422.0,18.0,-202.0,220.0,"Providing for consideration of the Senate amendment to the bill (H.R. 5746) to amend title 51, United States Code, to extend the authority of the National Aeronautics and Space Administration to enter into leases of non-excess property of the Adminstration, On Agreeing to the Resolution"
Passed,0.04034143527424751,0.016679694465226134,-424.0,18.0,-203.0,221.0,"NASA Enhanced Use Leasing Extension Act of 2021, On Motion to Concur in the Senate Amendment With An Amendment"
Passed,0.015686678301492774,-0.05008623698246664,-30.0,408.0,189.0,219.0,"Supplemental Impact Aid Flexibility Act, On Motion to Suspend the Rules and Pass"
Passed,0.014507059796713772,-0.05162682822155441,-16.0,426.0,205.0,221.0,"Willie O’Ree Congressional Gold Medal Act, On Motion to Suspend the Rules and Pass"
Agreed to,0.03998888665046092,0.014365131694656483,-410.0,30.0,-190.0,220.0,", On Agreeing to the Amendment"
Failed,-0.04067504179217858,-0.017266954399630188,427.0,-15.0,206.0,-221.0,"EVEST Act, On Motion to Recommit"
Passed,0.03658586369579388,0.0019171665906950789,-341.0,103.0,-119.0,222.0,"EVEST Act, On Passage"
Passed,0.014140161688122693,-0.05091798363591782,-15.0,421.0,203.0,218.0,"To designate the facility of the United States Postal Service located at 3900 Crown Road Southwest in Atlanta, Georgia, as the “John R. Lewis Post Office Building”, On Motion to Suspend the Rules and Pass"
Passed,0.040443505748969114,0.017039022359750616,-424.0,14.0,-205.0,219.0,"Providing for consideration of the bill (H.R. 3485) Global Respect Act; providing for consideration of the bill (H.R. 4445) Ending Forced Arbitration of Sexual Assault and Sexual Harassment Act; and providing for consideration of the bill (H.R. 4521) Bioeconomy Research and Development Act, On Ordering the Previous Question"
Passed,0.04014812412659958,0.016613606573073772,-420.0,16.0,-202.0,218.0,"Providing for consideration of the bill (H.R. 3485) Global Respect Act; providing for consideration of the bill (H.R. 4445) Ending Forced Arbitration of Sexual Assault and Sexual Harassment Act; and providing for consideration of the bill (H.R. 4521) Bioeconomy Research and Development Act, On Agreeing to the Resolution"
Agreed to,0.040880822417314416,0.017591643711177062,-428.0,10.0,-209.0,219.0,", On Agreeing to the Amendment"
Agreed to,0.03512749770427258,0.0011800415432212765,-324.0,94.0,-115.0,209.0,", On Agreeing to the Amendment"
Failed,-0.040606707051409875,-0.01607758777170655,421.0,-21.0,200.0,-221.0,", On Agreeing to the Amendment"
Failed,0.03142740573590736,0.024098271665014173,-351.0,-67.0,-209.0,142.0,", On Agreeing to the Amendment"
Agreed to,0.039248275570911505,0.017923188248246277,-412.0,2.0,-205.0,207.0,", On Agreeing to the Amendment"
Agreed to,-0.021100729423062705,-0.026662200794439875,261.0,101.0,181.0,-80.0,", On Agreeing to the Amendment"
Agreed to,0.022320687488158995,-0.03582942412880156,-120.0,308.0,94.0,214.0,", On Agreeing to the Amendment"
Failed,0.03024218747714502,0.025206722199278223,-342.0,-80.0,-211.0,131.0,", On Agreeing to the Amendment"
Agreed to,-0.022652058090688192,-0.02902327630983968,280.0,126.0,203.0,-77.0,", On Agreeing to the Amendment"
Failed,-0.040121848225737985,-0.012655776366418556,403.0,-39.0,182.0,-221.0,", On Agreeing to the Amendment"
Agreed to,-0.023248805458594944,-0.026902033010364944,281.0,99.0,190.0,-91.0,", On Agreeing to the Amendment"
Agreed to,0.037257273828283276,0.009844917396144062,-369.0,45.0,-162.0,207.0,", On Agreeing to the Amendment"
Failed,-0.041069892256806025,-0.017741350933961876,432.0,-10.0,211.0,-221.0,"Bioeconomy Research and Development Act, On Motion to Recommit"
Passed,0.04080110580796816,0.0174933403028911,-429.0,13.0,-208.0,221.0,"Bioeconomy Research and Development Act, On Passage"
Agreed to,0.014062633943991926,-0.051565164214973466,-11.0,427.0,208.0,219.0,", On Agreeing to the Amendment"
Passed,0.02791287148148767,-0.02199662374024447,-206.0,238.0,16.0,222.0,"Ending Forced Arbitration of Sexual Assualt and Sexual Harassment Act, On Passage"
Passed,0.015182015408758121,-0.05179965241409704,-21.0,421.0,200.0,221.0,"PRICE Act, On Motion to Suspend the Rules and Pass"
Passed,0.04077464626622139,0.01678733896053971,-426.0,16.0,-205.0,221.0,"Providing for consideration the bill (H.R. 3076) Postal Service Reform Act; providing for consideration of the bill (H.R. 6617) Further Additional Continuing Appropriations Act, 2022; and for other purposes, On Ordering the Previous Question"
Passed,0.04113902772439836,0.017780868254294313,-432.0,10.0,-211.0,221.0,"Providing for consideration the bill (H.R. 3076) Postal Service Reform Act; providing for consideration of the bill (H.R. 6617) Further Additional Continuing Appropriations Act, 2022; and for other purposes, On Agreeing to the Resolution"
Passed,0.01414098206636737,-0.05233261242094209,-10.0,432.0,211.0,221.0,"To designate the facility of the United States Postal Service located at 42 Main Street in Slatersville, Rhode Island, as the “Specialist Matthew R. Turcotte Post Office”, On Motion to Suspend the Rules and Pass"
Passed,0.02813319518302601,-0.025800081947191522,-194.0,250.0,28.0,222.0,"Postal Service Reform Act, On Passage"
Passed,0.03596254842782026,-0.0004674058863423313,-330.0,110.0,-110.0,220.0,"Further Additional Continuing Appropriations Act, On Passage"
Passed,0.014362964440622437,-0.05199588753236879,-13.0,427.0,207.0,220.0,"To designate the facility of the United States Postal Service located at 2800 South Adams Street in Tallahassee, Florida, as the “D. Edwina Stephens Post Office”, On Motion to Suspend the Rules and Pass"
Passed,0.014867404139832553,-0.050927183598182116,-20.0,418.0,199.0,219.0,"To designate the facility of the United States Postal Service located at 502 East Cotati Avenue in Cotati, California, as the “Arthur Luis Ibleto Post Office Building”, On Motion to Suspend the Rules and Pass, as Amended"
Agreed to,0.04102321368228134,0.016608880642959477,-426.0,16.0,-205.0,221.0,", On Agreeing to the Amendment"
Passed,0.04096044576049172,0.015978861831707446,-421.0,21.0,-200.0,221.0,"Global Respect Act, On Passage"
Passed,0.01454829120805318,-0.05083227284788116,-18.0,416.0,199.0,217.0,"To designate the “Atanasio Taitano Perez Post Office”, On Motion to Suspend the Rules and Pass"
Failed,0.03673629663950237,0.0052601141396801145,-354.0,78.0,-138.0,216.0,"To designate the “Lynn C. Woolsey Post Office Building”, On Motion to Suspend the Rules and Pass"
Passed,0.01449357452479282,-0.05073533447665369,-18.0,422.0,202.0,220.0,"Six Triple Eight Congressional Gold Medal Act, On Motion to Suspend the Rules and Pass"
Passed,0.01507463029626261,-0.05096504237714296,-23.0,419.0,198.0,221.0,"Emmett Till Antilynching Act, On Motion to Suspend the Rules and Pass, as Amended"
Failed,0.03942884234586187,0.011735284558464423,-393.0,47.0,-173.0,220.0,"Creating a Respectful and Open World for Natural Hair Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.04023691101814053,0.016619582941906172,-421.0,19.0,-201.0,220.0,"Providing for consideration of H.R. 3967, the Honoring our Promise to Address Comprehensive Toxics Act of 2021, On Ordering the Previous Question"
