Hastert,-0.03625032919550655,0.027873739208515436,424.0,28.0,226.0,-198.0,", Election of the Speaker"
Failed,0.03183696765397293,-0.01892412974012162,-322.0,-56.0,-189.0,133.0,", On Agreeing to the Amendment"
Failed,0.027394855336710083,-0.018734920294222284,-279.0,-31.0,-155.0,124.0,", On Agreeing to the Amendment"
Agreed to,-0.004354611849071406,-0.02731963960429394,-102.0,214.0,56.0,158.0,", On Agreeing to the Amendment"
Failed,0.002108265531834776,0.03215788353217581,135.0,-217.0,-41.0,-176.0,", On Agreeing to the Amendment"
Failed,0.03026402514618444,0.0003476355376196556,-215.0,-171.0,-193.0,22.0,", On Agreeing to the Amendment"
Failed,0.024145154123041794,-0.012472235205460678,-227.0,-51.0,-139.0,88.0,", On Agreeing to the Amendment"
Failed,-0.001521723124677459,0.0325192033066123,158.0,-192.0,-17.0,-175.0,", On Agreeing to the Amendment"
Failed,0.02852926571239848,-0.018229491384390818,-293.0,-43.0,-168.0,125.0,", On Agreeing to the Amendment"
Passed,-0.019369937347407055,-0.03460943182662492,-16.0,338.0,161.0,177.0,"Making appropriations for foreign operations, export financing, and related programs for the fiscal year ending September 30, 2007, and for other purposes, On Passage"
Passed,-0.024562599711920013,-0.03259301205850849,30.0,360.0,195.0,165.0,"Recognizing the 17th anniversary of the massacre in Tiananmen Square, Beijing, in the People’s Republic of China, and for other purposes, On Motion to Suspend the Rules and Agree, as Amended"
Passed,-0.024562599711920013,-0.03259301205850849,30.0,360.0,195.0,165.0,"Condemning the unauthorized, inappropriate, and coerced ordination of Catholic bishops by the People’s Republic of China, On Motion to Suspend the Rules and Agree, as Amended"
Passed,-0.024524485479371885,-0.032745409687611235,29.0,361.0,195.0,166.0,"Condemning the escalating levels of religious persecution in the People’s Republic of China, On Motion to Suspend the Rules and Agree, as Amended"
Passed,-0.024994533312060113,-0.03240447044688145,35.0,363.0,199.0,164.0,"Expressing the sense of Congress regarding the activities of Islamist terrorist organizations in the Western Hemisphere, On Motion to Suspend the Rules and Agree"
Passed,-0.032251801874590535,0.02254986365852142,362.0,40.0,201.0,-161.0,"Waiving points of order against consideration of the conference report to accompany the bill (H.R. 4939) making emergency supplemental appropriations for the fiscal year ending September 30, 2006, and for other purposes, On Ordering the Previous Question"
Passed,-0.027152510783027637,-0.03670378099858601,32.0,408.0,220.0,188.0,"Commending the Government of Canada for its renewed commitment to the Global War on Terror, On Motion to Suspend the Rules and Agree, as Amended"
Passed,-0.026525308952404698,-0.021688341955365883,88.0,284.0,186.0,98.0,"Making emergency supplemental appropriations for the fiscal year ending September 30, 2006, and for other purposes, On Agreeing to the Conference Report"
Passed,-0.034786124452959005,0.026561492668843608,404.0,28.0,216.0,-188.0,"Waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules, On Agreeing to the Resolution"
Passed,-0.027357378149883,-0.03756815464080749,27.0,413.0,220.0,193.0,"To provide for certain access to national crime information databases by schools and educational agencies for employment purposes, with respect to individuals who work with children, On Motion to Suspend the Rules and Pass, as Amended"
Passed,-0.028051948449556247,-0.03594728965273048,40.0,406.0,223.0,183.0,"Supporting responsible fatherhood, promoting marriage, and encouraging greater involvement of fathers in the lives of their children, especially on Father’s Day, On Motion to Suspend the Rules and Agree, as Amended"
Passed,-0.003373998508124307,-0.008215439936877438,-7.0,83.0,38.0,45.0,"Providing for consideration of the bill (H.R. 5576) making appropriations for the Departments of Transportation, Treasury, and Housing and Urban Development, the Judiciary, District of Columbia, and independent agencies for the fiscal year ending September 30, 2007, and for other purposes, On Ordering the Previous Question"
Passed,-0.03289107234835305,0.024955663334792436,376.0,28.0,202.0,-174.0,"Providing for consideration of the bill (H.R. 5576) making appropriations for the Departments of Transportation, Treasury, and Housing and Urban Development, the Judiciary, District of Columbia, and independent agencies for the fiscal year ending September 30, 2007, and for other purposes, On Agreeing to the Resolution"
Agreed to,0.01646108911365151,-0.03234089803910766,-273.0,107.0,-83.0,190.0,", On Agreeing to the Amendment"
Agreed to,0.025959153401407906,-0.029913689099979626,-337.0,43.0,-147.0,190.0,", On Agreeing to the Amendment"
Failed,0.02904687792448004,-0.021237894954440728,-324.0,-32.0,-178.0,146.0,", On Agreeing to the Amendment"
Agreed to,0.01165737920350908,-0.032475858719974854,-238.0,146.0,-46.0,192.0,", On Agreeing to the Amendment"
Agreed to,0.023401007416730995,-0.030789937539561753,-320.0,64.0,-128.0,192.0,", On Agreeing to the Amendment"
Agreed to,0.01889742965576406,-0.03220947103922669,-295.0,99.0,-98.0,197.0,", On Agreeing to the Amendment"
Failed,0.030701278600722533,-0.021231007645631232,-336.0,-38.0,-187.0,149.0,", On Agreeing to the Amendment"
Agreed to,-0.0049338564333154,-0.03330330437969143,-116.0,244.0,64.0,180.0,", On Agreeing to the Amendment"
Agreed to,0.025992229351721515,-0.030198814946829505,-340.0,42.0,-149.0,191.0,", On Agreeing to the Amendment"
Agreed to,0.031074042529372455,-0.029719239453430656,-382.0,10.0,-186.0,196.0,", On Agreeing to the Amendment"
Agreed to,-0.007640509605794373,-0.034844234971955726,-105.0,271.0,83.0,188.0,", On Agreeing to the Amendment"
Failed,0.025636669609447146,-0.021939285766019827,-306.0,-8.0,-157.0,149.0,", On Agreeing to the Amendment"
Failed,0.02918798908608462,-0.020362368514687337,-315.0,-37.0,-176.0,139.0,", On Agreeing to the Amendment"
Failed,0.004926206857948744,0.03599608804686074,128.0,-252.0,-62.0,-190.0,", On Agreeing to the Amendment"
Failed,0.01389468417533107,0.03495418450684496,57.0,-303.0,-123.0,-180.0,", On Agreeing to the Amendment"
Failed,0.008494063840459956,0.035970157106162075,101.0,-279.0,-89.0,-190.0,", On Agreeing to the Amendment"
Failed,0.013022003864237295,0.036386161959567384,70.0,-310.0,-120.0,-190.0,", On Agreeing to the Amendment"
Failed,0.013236798089310402,0.03562821792369509,64.0,-304.0,-120.0,-184.0,", On Agreeing to the Amendment"
Agreed to,0.018045276370924946,-0.03041075038244039,-286.0,94.0,-96.0,190.0,", On Agreeing to the Amendment"
Failed,0.03273574443735872,-0.029343187255028966,-393.0,-1.0,-197.0,196.0,", On Agreeing to the Amendment"
Agreed to,0.00949217586374386,-0.03230166934058974,-222.0,152.0,-35.0,187.0,", On Agreeing to the Amendment"
Failed,0.03013716566608165,-0.016440783976121403,-304.0,-64.0,-184.0,120.0,", On Agreeing to the Amendment"
Failed,0.029893225925142253,-0.018192401409696104,-313.0,-51.0,-182.0,131.0,", On Agreeing to the Amendment"
Passed,-0.02345475444188619,-0.037246312569962144,3.0,383.0,193.0,190.0,"Making appropriations for the Departments of Transportation, Treasury, and Housing and Urban Development, the Judiciary, District of Columbia, and independent agencies for the fiscal year ending September 30, 2007, and for other purposes, On Passage"
Passed,-0.035372540749244966,0.026556908673583356,401.0,29.0,215.0,-186.0,"Providing for consideration of the resolution (H. Res. 861) declaring that the United States will prevail in the Global War on Terror, the struggle to protect freedom from the terrorist adversary, On Agreeing to the Resolution"
Passed,-0.03477590401855375,0.013866958293553704,319.0,105.0,212.0,-107.0,"Declaring that the United States will prevail in the Global War on Terror, the struggle to protect freedom from the terrorist adversary, On Agreeing to the Resolution"
Passed,-0.0209008966626546,-0.027491524142714274,28.0,306.0,167.0,139.0,"To designate the facility of the United States Postal Service located at 217 Southeast 2nd Street in Dimmitt, Texas, as the “Sergeant Jacob Dan Dones Post Office”, On Motion to Suspend the Rules and Pass"
Passed,-0.02061394145399293,-0.02764811022636647,25.0,305.0,165.0,140.0,"To designate the facility of the United States Postal Service located at 6029 Broadmoor Street in Mission, Kansas, as the “Larry Winn, Jr. Post Office Building”, On Motion to Suspend the Rules and Pass"
Passed,-0.02157049781291412,-0.027726368283831678,33.0,311.0,172.0,139.0,"Expressing the sense of the House of Representatives that a National Young Sports Week should be established, On Motion to Suspend the Rules and Agree"
Passed,-0.02894530827117788,-0.032109419993702766,65.0,381.0,223.0,158.0,"Providing for the consideration of H.R. 5631, Department of Defense Appropriations Act, 2007, On Agreeing to the Resolution"
Passed,-0.027700129774029063,-0.037648952987095106,31.0,417.0,224.0,193.0,"Commending the Patriot Guard Riders for shielding mourning military families from protesters and preserving the memory of fallen service members at funerals, On Motion to Suspend the Rules and Agree, as Amended"
Failed,-0.030336902451389102,0.009733528181257016,265.0,105.0,185.0,-80.0,"To require representatives of governments designated as State Sponsors of Terrorism to disclose to the Attorney General lobbying contacts with legislative branch officials, and for other purposes, On Motion to Suspend the Rules and Pass"
Failed,0.031030390973826705,-0.024554260626348877,-350.0,-14.0,-182.0,168.0,", On Agreeing to the Amendment"
Failed,0.013934533095420077,0.03666781943752761,59.0,-325.0,-133.0,-192.0,", On Agreeing to the Amendment"
Failed,-0.00017396757037272233,0.023533533964814186,109.0,-143.0,-17.0,-126.0,", On Agreeing to the Amendment"
Failed,0.011370733571278316,0.03244355984525932,63.0,-269.0,-103.0,-166.0,", On Agreeing to the Amendment"
Failed,0.012229785618065793,0.033453299483563806,62.0,-282.0,-110.0,-172.0,", On Agreeing to the Amendment"
Failed,0.03367006900865512,-0.012678078268254404,-307.0,-105.0,-206.0,101.0,", On Agreeing to the Amendment"
Failed,0.034674685932552136,-0.012023247702376344,-312.0,-116.0,-214.0,98.0,", On Agreeing to the Amendment"
Failed,0.014278877875410049,0.03589265341751903,60.0,-312.0,-126.0,-186.0,", On Agreeing to the Amendment"
Failed,0.01553488126284005,0.036001004400024475,50.0,-322.0,-136.0,-186.0,", On Agreeing to the Amendment"
Failed,0.012792519962039952,0.035478503921098976,72.0,-300.0,-114.0,-186.0,", On Agreeing to the Amendment"
Passed,-0.029328218464130012,-0.03310009871397511,59.0,387.0,223.0,164.0,"Department of Defense Appropriations Act, 2007, On Passage"
Passed,-0.027692369863887005,-0.03836238472484711,26.0,420.0,223.0,197.0,"Health Centers Renewal Act, On Motion to Suspend the Rules and Pass"
Passed,-0.027392854661208315,-0.038037493232533304,26.0,416.0,221.0,195.0,"To amend the Public Health Service Act to reauthorize support for graduate medical education programs in children’s hospitals, On Motion to Suspend the Rules and Pass, as Amended"
Passed,-0.036070342119075026,0.026972865698968312,415.0,33.0,224.0,-191.0,"Providing for the consideration of H.R. 5638, Permanent Estate Tax Relief Act, On Ordering the Previous Question"
Passed,-0.036395715895224647,0.027050726506048423,419.0,35.0,227.0,-192.0,"Providing for the consideration of H.R. 5638, Permanent Estate Tax Relief Act, On Agreeing to the Resolution"
Passed,-0.0364069674056413,0.02756494232628589,422.0,32.0,227.0,-195.0,"Providing for the consideration of H.R. 4890, Legislative Line Item Veto Act, On Ordering the Previous Question"
Passed,-0.03648044963698855,0.027448720778176637,421.0,33.0,227.0,-194.0,"Providing for the consideration of H.R. 4890, Legislative Line Item Veto Act, On Agreeing to the Resolution"
Passed,-0.0370377205980667,0.02492431976477837,405.0,51.0,228.0,-177.0,", On Consideration"
Passed,-0.036405802392908554,0.0272588360557918,421.0,35.0,228.0,-193.0,"Permanent Estate Tax Relief Act, Table Appeal of the Ruling of the Chair"
Failed,0.036083258504917747,-0.02384939852337599,-397.0,-53.0,-225.0,172.0,"Permanent Estate Tax Relief Act, On Motion to Recommit with Instructions"
Passed,-0.03635163084718644,0.014355209017070832,335.0,115.0,225.0,-110.0,"Permanent Estate Tax Relief Act, On Passage"
Failed,0.03422762614131338,-0.018917095144296497,-366.0,-80.0,-223.0,143.0,"Legislative Line Item Veto Act, On Motion to Recommit with Instructions"
Passed,-0.03222274812066491,0.016742414362620833,319.0,77.0,198.0,-121.0,"Legislative Line Item Veto Act, On Passage"
Passed,-0.026641572641963363,-0.034796996191739545,36.0,392.0,214.0,178.0,"Supporting the efforts to increase childhood cancer awareness, treatment, and research, On Motion to Suspend the Rules and Agree, as Amended"
Passed,-0.035642963701898706,0.026237331870797607,409.0,37.0,223.0,-186.0,"Providing for consideration of the bill (H.R. 5672) making appropriations for Science, the Departments of State, Justice, and Commerce, and related agencies for the fiscal year ending September 30, 2007, and for other purposes, On Agreeing to the Resolution"
Passed,-0.027740062830769793,-0.036812068256947925,36.0,412.0,224.0,188.0,"Coast Guard and Maritime Transportation Act, Suspend the Rules and Agree to the Conference Report"
Passed,-0.02758545426436713,-0.036123181734432325,39.0,407.0,223.0,184.0,"Veterans’ Compensation Cost-of-Living Adjustment Act, On Motion to Suspend the Rules and Pass, as Amended"
Failed,0.002357987696718518,0.03325354306871443,140.0,-228.0,-44.0,-184.0,", On Agreeing to the Amendment"
Failed,0.007003354321891185,0.03614769304512247,114.0,-270.0,-78.0,-192.0,", On Agreeing to the Amendment"
Failed,-0.001492727526199895,0.028586606373719275,153.0,-183.0,-15.0,-168.0,", On Agreeing to the Amendment"
Passed,-0.026783351221677056,-0.037544727802015315,25.0,411.0,218.0,193.0,"Flood Insurance Reform and Modernization Act, On Passage"
Agreed to,0.025426379565417146,-0.03125646108656612,-341.0,51.0,-145.0,196.0,", On Agreeing to the Amendment"
Agreed to,0.03169742220783368,-0.029019934425836637,-386.0,6.0,-190.0,196.0,", On Agreeing to the Amendment"
Failed,0.030074361332074466,-0.015901822166376516,-308.0,-68.0,-188.0,120.0,", On Agreeing to the Amendment"
Failed,-0.007833568723073548,0.021895306642008987,143.0,-93.0,25.0,-118.0,", On Agreeing to the Amendment"
Agreed to,-0.015296213286289585,-0.012252158167961403,53.0,161.0,107.0,54.0,", On Agreeing to the Amendment"
Failed,0.027818503214516975,0.025529008240735573,-86.0,-330.0,-208.0,-122.0,", On Motion to Adjourn"
Failed,0.02855806254227666,0.022766966546443716,-103.0,-315.0,-209.0,-106.0,"Making appropriations for Science, the Departments of State, Justice, and Commerce, and related agencies for the fiscal year ending September 30, 2007, and for other purposes, On Motion that the Committee Rise"
Failed,0.03191346047615598,-0.011685406680216575,-279.0,-97.0,-188.0,91.0,", On Agreeing to the Amendment"
Failed,0.007780049038446748,0.03556199216349305,108.0,-268.0,-80.0,-188.0,", On Agreeing to the Amendment"
Failed,0.00847036178195507,0.03501670594435762,100.0,-268.0,-84.0,-184.0,", On Agreeing to the Amendment"
Failed,0.011095370345597676,0.03603485149462259,86.0,-292.0,-103.0,-189.0,", On Agreeing to the Amendment"
Failed,0.00916268871959271,0.03572725677466765,99.0,-279.0,-90.0,-189.0,", On Agreeing to the Amendment"
Failed,0.013463717696119605,0.03571277478454734,64.0,-306.0,-121.0,-185.0,", On Agreeing to the Amendment"
Failed,0.01812140703544592,0.005185495932491993,-97.0,-131.0,-114.0,-17.0,", On Agreeing to the Amendment"
Failed,-0.0194541009170381,0.03097518941425781,292.0,-86.0,103.0,-189.0,", On Agreeing to the Amendment"
Failed,0.01996359466527886,-0.010266716213450572,-190.0,-52.0,-121.0,69.0,", On Agreeing to the Amendment"
Failed,-0.0082332109944378,0.03260594809199231,213.0,-157.0,28.0,-185.0,", On Agreeing to the Amendment"
Agreed to,-0.026615162620928726,0.017633063440700408,262.0,40.0,151.0,-111.0,", On Agreeing to the Amendment"
Failed,0.0331045417623688,-0.021871162554319364,-352.0,-42.0,-197.0,155.0,", On Agreeing to the Amendment"
Agreed to,-0.031128671607383057,0.01609270067477589,297.0,73.0,185.0,-112.0,", On Agreeing to the Amendment"
Failed,0.03368386156974541,0.00212674434653701,-230.0,-202.0,-216.0,14.0,", On Agreeing to the Amendment"
Failed,0.005781389359890278,0.029940493011422303,91.0,-227.0,-68.0,-159.0,", On Agreeing to the Amendment"
Failed,0.001985096752776698,0.03404392824278452,139.0,-221.0,-41.0,-180.0,", On Agreeing to the Amendment"
Passed,-0.02408873578269257,-0.03476549912523693,19.0,369.0,194.0,175.0,"Making appropriations for Science, the Departments of State, Justice, and Commerce, and related agencies for the fiscal year ending September 30, 2007, and for other purposes, On Passage"
Passed,-0.03549451190808832,0.027100366594575043,412.0,30.0,221.0,-191.0,"Providing for consideration of the resolution (H. Res. 895) supporting intelligence and law enforcement programs to track terrorist finances conducted consistent with Federal law and with appropriate Congressional consultation and specifically condemning the disclosure and publication of classified information, On Ordering the Previous Question"
Passed,-0.03533488238829612,0.02741793692403371,410.0,26.0,218.0,-192.0,"Providing for consideration of the resolution (H. Res. 895) supporting intelligence and law enforcement programs to track terrorist finances conducted consistent with Federal law and with appropriate Congressional consultation and specifically condemning the disclosure and publication of classified information, On Agreeing to the Resolution"
Passed,-0.03580140816986845,0.026852892242524608,410.0,32.0,221.0,-189.0,"Providing for consideration of the bill (H.R. 4761) to provide for exploration, development, and production activities for mineral resources on the outer Continental Shelf, and for other purposes, On Ordering the Previous Question"
Passed,-0.035459598826024896,0.027866747073727986,414.0,24.0,219.0,-195.0,"Providing for an adjournment or recess of the two Houses, On Agreeing to the Resolution"
Failed,0.030556310743999116,-0.014957413498868977,-278.0,-80.0,-179.0,99.0,", On Agreeing to the Amendment"
Failed,0.02003115173815603,0.025303718350788172,-31.0,-287.0,-159.0,-128.0,", On Agreeing to the Amendment"
Passed,-0.02857815314131629,0.018033790220004176,276.0,46.0,161.0,-115.0,"Deep Ocean Energy Resources Act, On Passage"
Passed,-0.033822586457254916,0.02241912691744417,359.0,45.0,202.0,-157.0,"Supporting intelligence and law enforcement programs to track terrorists and terrorist finances conducted consistent with Federal law and with appropriate Congressional consultation and specifically condemning the disclosure and publication of classified information that impairs the international fight against, etc., On Agreeing to the Resolution"
Passed,-0.02494061654496672,-0.03273992083120141,32.0,364.0,198.0,166.0,"To authorize the Secretary of the Interior to conduct feasibility studies to address certain water shortages within the Snake, Boise, and Payette River systems in Idaho, and for other purposes, On Motion to Suspend the Rules and Pass, as Amended"
Passed,-0.024854389673719165,-0.032686635712254164,33.0,365.0,199.0,166.0,"Paint Bank and Wytheville National Fish Hatcheries Conveyance Act, On Motion to Suspend the Rules and Pass"
Passed,-0.03421604834510978,0.026606836432970567,398.0,26.0,212.0,-186.0,"Providing for the consideration of H.R. 4411, Unlawful Internet Gambling Enforcement Act, On Ordering the Previous Question"
Failed,0.030256510668597178,0.0013396892968155663,-218.0,-184.0,-201.0,17.0,", On Agreeing to the Amendment"
Failed,0.034709086258305016,-0.019014612503250913,-357.0,-77.0,-217.0,140.0,"Unlawful Internet Gambling Enforcement Act, On Motion to Recommit with Instructions"
Passed,-0.02776027275091341,-0.010752686489150032,145.0,223.0,184.0,39.0,"Unlawful Internet Gambling Enforcement Act, On Passage"
Passed,-0.03571155000266162,0.02773697367085757,417.0,27.0,222.0,-195.0,"Providing for the consideration of H.R. 2990, Credit Rating Agency Duopoly Relief Act, On Ordering the Previous Question"
Passed,-0.033239101416535174,-0.0012022050453026059,244.0,196.0,220.0,-24.0,"Providing for the consideration of H.R. 2990, Credit Rating Agency Duopoly Relief Act, On Agreeing to the Resolution"
Passed,0.01830716644392169,-0.03273460863768375,-290.0,100.0,-95.0,195.0,"Carl D. Perkins Career and Technical Education Improvement Act, On Motion to Instruct Conferees"
Failed,0.035662978525962945,-0.027964861073647443,-419.0,-25.0,-222.0,197.0,", On Agreeing to the Amendment"
Passed,-0.03617496876723315,0.017911397980535274,358.0,90.0,224.0,-134.0,"Credit Rating Agency Duopoly Relief Act, On Passage"
Passed,-0.02699959338925827,-0.03781897282562853,21.0,413.0,217.0,196.0,"To study and promote the use of energy efficient computer servers in the United States, On Motion to Suspend the Rules and Pass, as Amended"
Failed,-0.00042867859641467296,0.03517232075435793,163.0,-221.0,-29.0,-192.0,", On Agreeing to the Amendment"
Failed,-0.010768732969236583,0.03412199118393791,233.0,-153.0,40.0,-193.0,", On Agreeing to the Amendment"
Failed,-0.024578049636907785,0.030154733526265572,326.0,-52.0,137.0,-189.0,", On Agreeing to the Amendment"
Failed,-0.0064269138145527874,0.03512331756201587,207.0,-183.0,12.0,-195.0,", On Agreeing to the Amendment"
Passed,-0.018521277800964832,-0.03810385844751334,-37.0,357.0,160.0,197.0,"Fannie Lou Hamer, Rosa Parks, and Coretta Scott King Voting Rights Act Reauthorization and Amendments Act, On Passage"
Passed,-0.022631883089070753,-0.032887394090804024,14.0,350.0,182.0,168.0,"To amend the National Trails System Act to update the feasibility and suitability study originally prepared for the Trail of Tears National Historic Trail and provide for the inclusion of new trail segments, land components, and campgrounds associated with that trail, and for other purposes, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.007257642299496569,-0.02668326703493715,-177.0,121.0,-28.0,149.0,"To amend the National Capital Transportation Act of 1969 to authorize additional Federal contributions for maintaining and improving the transit system of the Washington Metropolitan Area Transit Authority, and for other purposes, On Motion to Suspend the Rules and Pass, as Amended"
Passed,-0.024148864114795512,-0.032793609508588624,28.0,362.0,195.0,167.0,"Federal Judiciary Emergency Tolling Act, On Motion to Suspend the Rules and Pass, as Amended"
Failed,-0.030501724221870363,0.019038603909362063,301.0,51.0,176.0,-125.0,"Proposing an amendment to the Constitution of the United States relating to marriage, On Passage"
Passed,-0.02820186373568528,-0.037947899167504164,35.0,425.0,230.0,195.0,"Fetus Farming Prohibition Act, On Motion to Suspend the Rules and Pass"
Failed,-0.033159678245839846,0.010408094412586385,281.0,121.0,201.0,-80.0,"Alternative Pluripotent Stem Cell Therapies Enhancement Act, On Motion to Suspend the Rules and Pass"
Passed,-0.02821319912562093,-0.037963153196108726,33.0,423.0,228.0,195.0,"Supporting the goals and ideals of School Bus Safety Week, On Motion to Suspend the Rules and Agree"
Passed,-0.03585534653470032,0.02823000698100015,419.0,25.0,222.0,-197.0,"Providing for consideration of the bill (H.R. 2389) to amend title 28, United States Code, with respect to the jurisdiction of Federal courts over certain cases and controversies involving the Pledge of Allegiance, On Ordering the Previous Question"
Passed,-0.03698346834251883,0.018492236195777716,362.0,90.0,226.0,-136.0,"Providing for consideration of the bill (H.R. 2389) to amend title 28, United States Code, with respect to the jurisdiction of Federal courts over certain cases and controversies involving the Pledge of Allegiance, On Agreeing to the Resolution"
Failed,0.032472778458887235,-0.019644937977304672,-331.0,-59.0,-195.0,136.0,", On Agreeing to the Amendment"
Passed,-0.03538105628101318,0.016205542318061192,332.0,94.0,213.0,-119.0,"Pledge Protection Act, On Passage"
Passed,-0.03350583637262106,-0.012562661834007768,183.0,275.0,229.0,46.0,"To preserve the Mt. Soledad Veterans Memorial in San Diego, California, by providing for the immediate acquisition of the memorial by the United States, On Motion to Suspend the Rules and Pass, as Amended"
Passed,-0.02804268040913395,-0.03807573195439417,32.0,424.0,228.0,196.0,"Expressing sympathy for the people of India in the aftermath of the deadly terrorist attacks in Mumbai on July 11, 2006, On Motion to Suspend the Rules and Agree, as Amended"
Failed,0.023121723024843555,-0.027559678058892235,-298.0,40.0,-129.0,169.0,"Stem Cell Research Enhancement Act, Passage, Objections of the President Not Withstanding"
Passed,-0.03553695422959348,0.026842669156783894,410.0,32.0,221.0,-189.0,"Providing for consideration of the bill (H.R. 5684) to implement the United States-Oman Free Trade Agreement, On Ordering the Previous Question"
Passed,-0.0363360703828764,0.02443448581495841,399.0,51.0,225.0,-174.0,"Providing for consideration of the bill (H.R. 5684) to implement the United States-Oman Free Trade Agreement, On Agreeing to the Resolution"
Passed,-0.028232034371429796,-0.035465863600577754,43.0,401.0,222.0,179.0,"Condemning the recent attacks against the State of Israel, holding terrorists and their state-sponsors accountable for such attacks, supporting Israel’s right to defend itself, and for other purposes, On Motion to Suspend the Rules and Agree"
Passed,-0.028792842833389804,0.022580139413611786,326.0,18.0,172.0,-154.0,"To implement the United States-Oman Free Trade Agreement, On Passage"
Passed,-0.027698892394640837,-0.03727977759389755,32.0,414.0,223.0,191.0,"Commending the National Aeronautics and Space Administration on the completion of the Space Shuttle’s second Return-to-Flight mission, On Motion to Suspend the Rules and Agree"
Passed,-0.023766758360413285,-0.032462914528445116,27.0,353.0,190.0,163.0,"To direct the Secretary of the Interior to conduct a pilot program under which up to 15 States may issue electronic Federal migratory bird hunting stamps, On Motion to Suspend the Rules and Pass"
Passed,-0.01358233579355262,-0.03204524756486031,-43.0,283.0,120.0,163.0,"Soda Ash Royalty Reduction Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,-0.022031467081293492,-0.032853432720533926,13.0,345.0,179.0,166.0,"To establish a grant program whereby moneys collected from violations of the corporate average fuel economy program are used to expand infrastructure necessary to increase the availability of alternative fuels, On Motion to Suspend the Rules and Pass, as Amended"
Passed,-0.027305092651573423,-0.0374939953413063,27.0,411.0,219.0,192.0,"21st Century Emergency Communications Act, On Motion to Suspend the Rules and Pass"
Passed,-0.026526387664708752,-0.03764996931919025,21.0,407.0,214.0,193.0,"FHA Manufactured Housing Loan Modernization Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.012981233274231539,-0.03365431558571807,-249.0,141.0,-54.0,195.0,"Pension Protection Act of 2005, On Motion to Instruct Conferees"
Passed,-0.026045401312163548,-0.03817995573103469,15.0,407.0,211.0,196.0,"To modernize and update the National Housing Act and enable the Federal Housing Administration to use risk-based pricing to more effectively reach underserved borrowers, and for other purposes, On Motion to Suspend the Rules and Pass, as Amended"
Passed,-0.03421584187706103,-0.004595584040676702,222.0,222.0,222.0,0.0,"Disaster Recovery Personal Protection Act of 2006, On Motion to Suspend the Rules and Pass, as Amended"
Passed,-0.02764387510010898,-0.03762657148917513,30.0,416.0,223.0,193.0,"Recognizing Hall of Famer Bob Feller, On Motion to Suspend the Rules and Agree"
Passed,-0.02760238408497367,-0.038291473027728444,27.0,421.0,224.0,197.0,"Recognizing and honoring the 100th anniversary of the founding of the Alpha Phi Alpha Fraternity, Incorporated, the first intercollegiate Greek-letter fraternity established for African Americans, On Motion to Suspend the Rules and Agree"
Passed,-0.027895569140708086,-0.038273543087893026,29.0,423.0,226.0,197.0,"National Security Foreign Investment Reform and Strengthened Transparency Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,-0.029359587990776266,-0.03361856428866917,58.0,394.0,226.0,168.0,"Deleting Online Predators Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,-0.03366668420116707,-0.0008579359342419565,246.0,200.0,223.0,-23.0,"Providing for the consideration of H.R. 5682, United States and India Nuclear Cooperation Promotion Act, On Agreeing to the Resolution"
Agreed to,-0.026979316108823273,-0.037633150360206334,25.0,413.0,219.0,194.0,", On Agreeing to the Amendment"
Failed,0.028847184118445345,-0.00742580622095752,-238.0,-114.0,-176.0,62.0,", On Agreeing to the Amendment"
Failed,0.02545507392147379,-0.013360417223373297,-247.0,-59.0,-153.0,94.0,", On Agreeing to the Amendment"
Failed,0.03008278275369438,-0.02056333769874888,-325.0,-45.0,-185.0,140.0,"United States and India Nuclear Cooperation Promotion Act, On Motion to Recommit with Instructions"
Passed,-0.029884745762833786,-0.018303320250186855,129.0,293.0,211.0,82.0,"United States and India Nuclear Cooperation Promotion Act, On Passage"
Passed,-0.03549509857949154,0.026845024855281736,413.0,31.0,222.0,-191.0,"Providing for consideration of the bill (H.R. 4157) to amend the Social Security Act to encourage the dissemination, security, confidentiality, and usefulness of health information technology, On Ordering the Previous Question"
Passed,-0.03574351883872176,0.02612102066163469,409.0,37.0,223.0,-186.0,"Providing for consideration of the bill (H.R. 4157) to amend the Social Security Act to encourage the dissemination, security, confidentiality, and usefulness of health information technology, On Agreeing to the Resolution"
Agreed to,-0.027638271592380467,-0.03763769883195904,29.0,415.0,222.0,193.0,", On Agreeing to the Amendment"
Failed,0.035351466391074726,-0.02726347649540539,-411.0,-25.0,-218.0,193.0,"Better Health Information System Act, On Motion to Recommit with Instructions"
Passed,-0.03297256913376025,0.009183532498983786,287.0,123.0,205.0,-82.0,"Better Health Information System Act, On Passage"
Passed,0.008969951643945746,-0.03261073948306668,-216.0,158.0,-29.0,187.0,"Pension Protection Act of 2005, On Motion to Instruct Conferees"
Passed,-0.034543983645297024,0.026997477250462705,406.0,26.0,216.0,-190.0,"Waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules, On Agreeing to the Resolution"
