Foley,0.044791782620390554,0.03209696438548673,-426.0,96.0,-165.0,261.0,", ELECTION OF SPEAKER"
Passed,0.04383945576941385,0.03284252508507512,-413.0,89.0,-162.0,251.0,"PROVIDING FOR THE CONSIDERATION OF H.R. 3543; MAKING DIRE EMERGENCY SUPPLEMENTAL APPROPRIATIONS FOR FY 1992, On Ordering the Previous Question"
Agreed to,0.03365351265525113,0.02701566329309453,-270.0,62.0,-104.0,166.0,", On Agreeing to the Amendment"
Failed,0.013485147184005874,0.03345381100636128,-129.0,-61.0,-95.0,34.0,", On Agreeing to the Amendment"
Agreed to,-0.02196492658084481,-0.03950707323446536,219.0,37.0,128.0,-91.0,", On Agreeing to the Amendment"
Failed,-0.03711570013115769,-0.0347939520936813,350.0,-48.0,151.0,-199.0,", On Agreeing to the Amendment"
Failed,-0.039299395678267665,-0.03727737488155217,369.0,-51.0,159.0,-210.0,"DIRE EMERGENCY SUPPLEMENTAL APPROPRIATIONS FOR FY 1992, On Motion to Recommit with Instructions"
Passed,0.0361924750164574,0.023110122976679998,-293.0,89.0,-102.0,191.0,"DIRE EMERGENCY SUPPLEMENTAL APPROPRIATIONS FOR FY 1992, On Passage"
Passed,0.03431882332785058,0.03424461689010789,-309.0,37.0,-136.0,173.0,"WAIVING ALL POINTS OF ORDER AGAINST THE CONFERENCE REPORT ON H.R. 2508; FOREIGN ASSISTANCE AUTHORIZATION FOR FY 1992 AND 1993, On Agreeing to the Resolution"
Failed,0.008857693027195294,0.03571475111872624,-111.0,-103.0,-107.0,4.0,"INTERNATIONAL COOPERATION ACT, On Agreeing to the Conference Report"
Failed,-0.02707123867218128,-0.02812238081737748,235.0,-27.0,104.0,-131.0,", On Agreeing to the Amendment"
Agreed to,-0.021475913141667136,-0.039710556624834636,218.0,44.0,131.0,-87.0,", On Agreeing to the Amendment"
Failed,-0.03210304479759912,-0.008595503939159659,214.0,-134.0,40.0,-174.0,", On Agreeing to the Amendment"
Passed,0.029326143522777782,0.03730617010257307,-293.0,3.0,-145.0,148.0,"PROVIDING FOR THE FURTHER CONSIDERATION OF H.R. 6; DEPOSIT INSURANCE AND REGULATORY REFORM ACT OF 1991, On Agreeing to the Resolution"
Passed,0.034159428805595804,-0.05268611550625355,-94.0,412.0,159.0,253.0,"GENERIC DRUG ENFORCEMENT ACT OF 1991, SUSPEND RULES AND PASSAS AMENDED"
Failed,-0.0020384503064581577,0.04879186966658307,-99.0,-207.0,-153.0,-54.0,", On Agreeing to the Amendment"
Failed,-0.02214528024656053,-0.026556798109642576,219.0,-15.0,102.0,-117.0,", On Agreeing to the Amendment"
Failed,-0.032629445524880646,-0.009065069994840684,242.0,-134.0,54.0,-188.0,", On Agreeing to the Amendment"
Failed,-0.04167529784409273,-0.03188323622648516,397.0,-83.0,157.0,-240.0,"FINANCIAL INSTITUTIONS SAFETY AND CONSUMER CHOICE ACT OF 1991, ON MOTION TO RISE AND REPORT WITH ENACTING CLAUSE STRICKEN"
Failed,-0.02053774973009833,0.0200046130182704,105.0,-185.0,-40.0,-145.0,", On Agreeing to the Amendment"
Failed,0.010753528152659347,0.03907547048898863,-144.0,-90.0,-117.0,27.0,", On Agreeing to the Amendment"
Agreed to,0.029344546784873353,-0.04762819773122407,-75.0,361.0,143.0,218.0,", On Agreeing to the Amendment"
Failed,-0.004460845464823914,0.019791875668785975,-34.0,-110.0,-72.0,-38.0,", On Agreeing to the Amendment"
Failed,-0.027705293242280882,0.04809151213837674,60.0,-356.0,-148.0,-208.0,", On Agreeing to the Amendment"
Failed,-0.010655391960727028,0.05343899175590065,-47.0,-267.0,-157.0,-110.0,", On Agreeing to the Amendment"
Failed,-0.015973208693792783,-0.02158917069919213,136.0,0.0,68.0,-68.0,", On Agreeing to the Amendment"
Failed,-0.0073927799830262615,0.02218937619007324,16.0,-110.0,-47.0,-63.0,", On Agreeing to the Amendment"
Failed,-0.013708144544084632,0.053803494453461886,-32.0,-286.0,-159.0,-127.0,", On Agreeing to the Amendment"
Failed,-0.04077959383201349,-0.029181858880805118,371.0,-91.0,140.0,-231.0,"FINANCIAL INSTITUTIONS SAFETY AND CONSUMER CHOICE ACT OF 1991, On Motion to Recommit with Instructions"
Failed,-0.006863190352347129,0.048355111815904954,-61.0,-235.0,-148.0,-87.0,"FINANCIAL INSTITUTIONS SAFETY AND CONSUMER CHOICE ACT OF 1991, On Passage"
Passed,0.03985128325204531,0.006098631630074045,-284.0,170.0,-57.0,227.0,", On Approving the Journal"
Passed,0.044474199048406736,0.02990575530540504,-406.0,104.0,-151.0,255.0,"PRESENTING A QUESTION OF THE PRIVILEGES OF THE HOUSE, ON MOTION TO TABLE THERESOLUTION"
Passed,0.036763965137650075,-0.05116478182031834,-112.0,412.0,150.0,262.0,"CIVIL RIGHTS COMMISSION REAUTHORIZATION ACT OF 1991, SUSPEND THE RULES AND AGREE TO SENATE AMENDMENT"
Failed,0.005818602091049124,0.000525234901110198,-47.0,17.0,-15.0,32.0,"FARM CREDIT BANKS AND ASSOCIATIONS SAFETY AND SOUNDNESS ACT OF 1991, SUSPEND THE RULES AND PASS AS AMENDED"
Passed,0.03437267500069771,0.014970896673353518,-240.0,114.0,-63.0,177.0,"DEPARTMENTS OF LABOR, HEALTH AND HUMAN SERVICES, AND EDUCATION APPROPRIATIONS, F.Y. 1992, On Agreeing to the Conference Report"
Passed,0.03729596074497221,0.028545297461635137,-298.0,74.0,-112.0,186.0,"DEPARTMENTS OF LABOR, HEALTH AND HUMAN SERVICES, AND EDUCATION APPROPRIATIONS, F.Y. 1992, RECEDE AND CONCUR WITHAMENDMENT IN SENATE AMENDMENT NO. 7"
Passed,0.03723025364991149,0.026051054400240543,-290.0,84.0,-103.0,187.0,"DEPARTMENTS OF LABOR, HEALTH AND HUMAN SERVICES, AND EDUCATION APPROPRIATIONS, F.Y. 1992, RECEDE AND CONCUR WITHAMENDMENT IN SENATE ADT. NO. 29"
Passed,0.03138975296809141,0.0289791096576905,-247.0,45.0,-101.0,146.0,"DEPARTMENTS OF LABOR, HEALTH AND HUMAN SERVICES, AND EDUCATION APPROPRIATIONS, F.Y. 1992, RECEDE AND CONCUR WITHAMENDMENT IN SENATE ADTS. EN BLOC"
Passed,0.031028368104929198,-0.051469119662122406,-80.0,390.0,155.0,235.0,"INTERMODAL SURFACE TRANSPORTATION INFRASTRUCTURE ACT OF 1991, MOTION TO INSTRUCT CONFEREES"
Passed,0.03180640269701511,-0.019635037479671793,-157.0,233.0,38.0,195.0,"PROVIDING FOR THE CONSIDERATION OF S. 1745; CIVIL RIGHTS ACT OF 1991, On Agreeing to the Resolution"
Passed,0.03739842515641863,-0.03597153764154711,-151.0,343.0,96.0,247.0,"CIVIL RIGHTS ACT OF 1991, On Passage"
Passed,0.035237603149539005,0.0057806079937482175,-251.0,149.0,-51.0,200.0,", On Approving the Journal"
Passed,0.04280366013981047,0.008946861858020575,-314.0,174.0,-70.0,244.0,", On Approving the Journal"
Passed,0.045123642311442086,0.028344480030174226,-392.0,112.0,-140.0,252.0,"PROVIDING FOR THE CONSIDERATION OF H.R. 2; FAMILY AND MEDICAL LEAVE ACT OF 1991, On Agreeing to the Resolution"
Failed,-0.03774002546872173,-0.012374530629297567,254.0,-152.0,51.0,-203.0,", On Agreeing to the Amendment"
Agreed to,0.03966138741496497,0.01522254886927405,-277.0,143.0,-67.0,210.0,", On Agreeing to the Amendment"
Failed,-0.04097802586530581,-0.00461853204303214,276.0,-192.0,42.0,-234.0,"FAMILY AND MEDICAL LEAVE ACT OF 1991, On Motion to Recommit with Instructions"
Passed,0.035185451518853744,0.027579094500211156,-264.0,74.0,-95.0,169.0,"FAMILY AND MEDICAL LEAVE ACT OF 1991, On Passage"
Passed,0.019348768019081315,-0.023851350926371105,-68.0,194.0,63.0,131.0,"PROVIDING FOR THE CONSIDERATION OF H.R. 2094; FEDERAL DEPOSIT INSURANCE CORPORATION IMPROVEMENT ACT OF 1991, On Agreeing to the Resolution"
Passed,0.04052468802750115,-0.0352511890770555,-175.0,353.0,89.0,264.0,"PROVIDING FOR THE CONSIDERATION OF H.R. 3575; FEDERAL SUPPLEMENTAL COMPENSATION ACT OF 1991, On Agreeing to the Resolution"
Passed,0.038299096209917435,-0.03887282534761426,-146.0,366.0,110.0,256.0,"FEDERAL SUPPLEMENTAL COMPENSATION ACT OF 1991, On Passage"
Agreed to,-0.010827955708074372,-0.016283187290834653,126.0,4.0,65.0,-61.0,", On Agreeing to the Amendment"
Failed,-0.017186620821832532,-0.01582734514663412,174.0,-34.0,70.0,-104.0,"FEDERAL DEPOSIT INSURANCE CORPORATION IMPROVEMENT ACT OF 1991, On Passage"
Passed,0.022286553880307418,-0.03609853101467967,-74.0,248.0,87.0,161.0,"DEPARTMENT OF DEFENSE AUTHORIZATION FOR FISCAL YEARS 1992 AND 1993, On Agreeing to the Conference Report"
Failed,0.02412150029689938,0.012537854926317192,-166.0,80.0,-43.0,123.0,"AGREE IN SENATE AMENDMENT WITH AN AMENDMENT TO H.R. 355; BUREAU OF RECLAMATION DROUGHT ASSISTANCE, SUSPEND THE RULES AND AGREE"
Failed,0.0344529404782965,0.014385150610542168,-240.0,118.0,-61.0,179.0,"DEPARTMENTS OF LABOR, HEALTH AND HUMAN SERVICES, AND EDUCATION APPROPRIATIONS, F.Y. 1992, ON PASSAGE, OBJECTIONSOF PRESIDENT NOTWITHSTANDING"
Passed,0.038167277764329766,-0.03402566658233839,-162.0,340.0,89.0,251.0,"PROVIDING FOR THE CONSIDERATION OF H.R. 3595; MEDICAID MORATORIUM AMENDMENTS OF 1991, On Agreeing to the Resolution"
Failed,-0.04211176653808814,-0.02610284359053752,372.0,-104.0,134.0,-238.0,", On Agreeing to the Amendment"
Failed,-0.04222496159462417,-0.006030987287045947,304.0,-184.0,60.0,-244.0,"MEDICAID MORATORIUM AMENDMENTS OF 1991, On Motion to Recommit with Instructions"
Passed,0.038027871471442674,-0.020338740137066474,-201.0,275.0,37.0,238.0,"MEDICAID MORATORIUM AMENDMENTS OF 1991, On Passage"
Passed,0.0411100152904353,-0.022344191080162275,-211.0,299.0,44.0,255.0,"WAIVING ALL POINTS OF ORDER AGAINST CONFERENCE REPORT ON H.R. 2521; DEPARTMENT OF DEFENSE APPROPRIATIONS F.Y. 1992, On Agreeing to the Resolution"
Passed,0.03522947228104257,-0.05410366959218775,-99.0,425.0,163.0,262.0,"COMMENDING THE PARTICIPANTS IN THE MIDDLE EAST PEACE PROCESS, SUSPEND THE RULES AND AGREE"
Passed,0.03441615337886513,-0.021638861684958606,-150.0,272.0,61.0,211.0,"NONDISCRIMINATORY TREATMENT OF PRODUCTS OF SOVIET UNION, On Motion to Suspend the Rules and Pass"
Passed,0.03756558584994697,-0.04455361621606353,-132.0,386.0,127.0,259.0,"RELATING TO THE CONSIDERATION OF THE SENATE AMENDMENT TO H.R. 1724, SUSPEND RULES AND AGREE"
Passed,0.03470118048978585,-0.05232263178969757,-101.0,415.0,157.0,258.0,"LIFTING RESTRICTIONS ON THE IMPORTATION OF GOODS FROM CZECHOSLOVAKIA AND HUNGARY, MOTION TO INSTRUCT CONFEREES"
Failed,-0.037459456477531364,-0.020133708528454877,293.0,-115.0,89.0,-204.0,"OMNIBUS CRIME CONTROL ACT OF 1991, MOTION TO INSTRUCT CONFEREES"
Failed,-0.03132358011732617,0.028713909264548095,146.0,-280.0,-67.0,-213.0,"FEDERAL DEPOSIT INSURANCE CORPORATION IMPROVEMENT ACT OF 1991, On Motion to Recommit with Instructions"
Passed,0.022319824455871176,-0.03558673043531488,-48.0,262.0,107.0,155.0,"FEDERAL DEPOSIT INSURANCE CORPORATION IMPROVEMENT ACT OF 1991, On Passage"
Failed,-0.03897922325672489,-0.01644351444532551,283.0,-127.0,78.0,-205.0,"LABOR, HEALTH AND HUMAN SERVICES, AND EDUCATION APPROPRIATIONS FOR FISCAL YEAR 1992, MOTION TO COMMIT WITH INSTRUCTIONS"
Passed,0.041645465649743606,-0.02264972669919524,-206.0,306.0,50.0,256.0,"LABOR, HEALTH AND HUMAN SERVICES, AND EDUCATION APPROPRIATIONS FOR FISCAL YEAR 1992, On Passage"
Passed,0.04373632517265099,0.03129864180659435,-409.0,95.0,-157.0,252.0,"PROVIDING FOR THE CONSIDERATION OF H.R. 2929; CALIFORNIA DESERT PROTECTION ACT OF 1991, On Ordering the Previous Question"
Passed,0.04382718231654689,0.021963646303799763,-365.0,133.0,-116.0,249.0,"PROVIDING FOR THE CONSIDERATION OF H.R. 2929; CALIFORNIA DESERT PROTECTION ACT OF 1991, On Agreeing to the Resolution"
Failed,-0.03511798350371118,-0.02231029349886753,273.0,-89.0,92.0,-181.0,", On Agreeing to the Amendment"
Passed,0.036551153179470594,0.024699051976994582,-340.0,86.0,-127.0,213.0,"WAIVING THE REQUIREMENT OF CLAUSE 4(b) OF RULE XI, AGAINST CERTAIN RESOLUTIONS REPORTED FROM THE COMMITTEE ON RULES, On Agreeing to the Resolution"
Passed,0.03305893338674909,0.010399163651811113,-253.0,123.0,-65.0,188.0,"TO EXPEDITE A CONFERENCE WITH THE SENATE ON A BANKING BILL, On Agreeing to the Resolution"
Passed,0.032785612799671245,-0.05068104235216168,-90.0,394.0,152.0,242.0,"FDIC IMPROVEMENT ACT OF 1991, MOTION TO INSTRUCT CONFEREES"
Passed,0.04043608888564221,0.03349805453835813,-393.0,65.0,-164.0,229.0,"PROVIDING FOR THE CONSIDERATION OF H.R. 3750; HOUSE CAMPAIGN SPENDING LIMIT AND ELECTION REFORM ACT, On Agreeing to the Resolution"
Failed,-0.04491447939460144,-0.03215938485654209,419.0,-99.0,160.0,-259.0,", ON AGREEING TO THE AMENDMENT"
Failed,-0.04611578568063216,-0.029546010835699077,412.0,-114.0,149.0,-263.0,"HOUSE OF REPRESENTATIVES CAMPAIGN SPENDING LIMIT AND ELECTION REFORM ACT OF 1991, On Motion to Recommit"
Passed,0.0430789201735747,0.025200104256904915,-363.0,115.0,-124.0,239.0,"HOUSE OF REPRESENTATIVES CAMPAIGN SPENDING LIMIT AND ELECTION REFORM ACT OF 1991, On Passage"
Passed,0.04072084669787004,0.007138916149237895,-295.0,171.0,-62.0,233.0,", On Approving the Journal"
Agreed to,-0.018705517680408294,-0.03628050286799439,173.0,43.0,108.0,-65.0,", On Agreeing to the Amendment"
Failed,-0.040022649923101346,-0.014735837888665957,291.0,-145.0,73.0,-218.0,", ON AGREEING TO THE AMENDMENTS EN BLOC"
Failed,-0.041547888494107704,-0.022320876914269976,328.0,-118.0,105.0,-223.0,", On Agreeing to the Amendment"
Failed,-0.043511729218724454,-0.0038823762924140295,291.0,-205.0,43.0,-248.0,", On Agreeing to the Amendment"
Failed,-0.042311510885350866,-0.013748462333835943,298.0,-158.0,70.0,-228.0,", On Agreeing to the Amendment"
Failed,-0.03977243841483418,0.029449906499163465,179.0,-329.0,-75.0,-254.0,", On Agreeing to the Amendment"
Passed,0.04311186081560125,0.015011599995250337,-311.0,159.0,-76.0,235.0,"CALIFORNIA DESERT PROTECTION ACT, On Passage"
Passed,0.034707004317346635,-0.04663180693147388,-114.0,386.0,136.0,250.0,"REGARDING THE EXTENSION OF MOST FAVORED NATION TREATMENT TO THE PRODUCTS OF CHINA, On Agreeing to the Conference Report"
Passed,0.018972778640956832,0.00021779735879274783,-126.0,68.0,-29.0,97.0,"WAIVING ALL POINTS OF ORDER AGAINST CONFERENCE REPORT ON H.J. RES. 157; DIRE EMERGENCY SUPPLEMENTAL APPROPRIATIONS, 1992, On Agreeing to the Resolution"
Passed,0.026236391017673163,-0.016832841839966684,-112.0,188.0,38.0,150.0,"DIRE EMERGENCY SUPPLEMENTAL, 1992, On Agreeing to the Conference Report"
Passed,0.03429079234401925,-0.05407750481559618,-93.0,419.0,163.0,256.0,"TAX EXTENSION ACT OF 1991, SUSPEND THE RULES AND PASS"
Passed,0.03548346563941068,-0.03510231684074583,-130.0,324.0,97.0,227.0,"INTERMODAL SURFACE TRANSPORTATION INFRASTRUCTURE ACT OF 1991, On Agreeing to the Conference Report"
Passed,0.038603368623002954,0.029996680446198163,-359.0,73.0,-143.0,216.0,"WAIVING ALL POINTS OF ORDER AGAINST THE CONFERENCE REPORT ON H.R. 3371; TO CONTROL AND PREVENT CRIME, On Agreeing to the Resolution"
Failed,-0.039197113143242916,-0.03521856704657754,358.0,-62.0,148.0,-210.0,"OMNIBUS CRIME CONTROL ACT OF 1991, RECOMMIT CONFERENCE REPORT WITH INSTRUCTIONS"
Passed,0.028923845979648755,0.0340805914743467,-290.0,2.0,-144.0,146.0,"OMNIBUS CRIME CONTROL ACT OF 1991, On Agreeing to the Conference Report"
Passed,0.04208542643280982,0.027023835232185767,-381.0,103.0,-139.0,242.0,"PROVIDING FOR THE CONSIDERATION OF THE BILL H.R. 3435; RESOLUTION TRUST CORPORATION REFINANCING, RESTRUCTURING, AND IMPROVEMENT ACT OF 1991, On Ordering the Previous Question"
Passed,0.031141065925189556,-0.050814382761326854,-81.0,389.0,154.0,235.0,"TECHNICAL CORRECTIONS TO H.R. 3866, SUSPEND THE RULES AND AGREE"
Passed,0.031409392314368144,-0.05077983890554404,-80.0,390.0,155.0,235.0,"AMERICAN TECHNOLOGY PREEMINENCE ACT OF 1991, SUSPEND THE RULES AND AGREE TO SENATE AMENDMENT"
Passed,0.035218540708332045,-0.0487656499549379,-108.0,396.0,144.0,252.0,"EMERGENCY EXTENSION OF UNEMPLOYMENT BENEFITS, SUSPEND RULES AND PASSAS AMENDED"
Passed,0.04380006809566444,0.03228168562560041,-412.0,90.0,-161.0,251.0,"REGARDING THE POST OFFICE OF THE HOUSE OF REPRESENTATIVES, On Ordering the Previous Question"
Passed,0.04369640065117493,0.031560519415689686,-411.0,93.0,-159.0,252.0,"REGARDING THE POST OFFICE OF THE HOUSE OF REPRESENTATIVES, On Agreeing to the Resolution"
Passed,0.043162085851873,0.03207765111081418,-408.0,88.0,-160.0,248.0,", ON MOTION TO TABLE THERESOLUTION"
Passed,0.04319104511284557,0.03218806941408303,-408.0,88.0,-160.0,248.0,"REGARDING ACTIONS BY THE FOREIGN AFFAIRS COMMITTEE, ON MOTION TO TABLE THERESOLUTION"
Passed,0.04341647865845193,0.03210322335014746,-409.0,89.0,-160.0,249.0,"PROVIDING FOR THE CONISDERATION OF H. RES 258., On Ordering the Previous Question"
Passed,0.04274526661551174,0.0318688271375828,-404.0,88.0,-158.0,246.0,"PROVIDING FOR THE CONISDERATION OF H. RES 258., On Agreeing to the Resolution"
Passed,0.03958420031536587,0.030021192184873355,-376.0,76.0,-150.0,226.0,"CREATING A TASK FORCE OF MEMBERS OF THE FOREIGN AFFAIRS COMMITTEE TO INVESTIGATE CERTAIN ALLEGATIONS CONCERNING THE HOLDING OF AMERICANS AS HOSTAGES BY IRAN IN 1980, TABLE THE APPEAL OF THE RULING OF THE CHAIR"
Failed,-0.0430945001096595,-0.031619005259187455,406.0,-90.0,158.0,-248.0,", On Agreeing to the Amendment"
Passed,0.03526270760457134,0.03947301364691948,-340.0,24.0,-158.0,182.0,"CREATING A TASK FORCE OF MEMBERS OF THE FOREIGN AFFAIRS COMMITTEE TO INVESTIGATE CERTAIN ALLEGATIONS CONCERNING THE HOLDING OF AMERICANS AS HOSTAGES BY IRAN IN 1980, On Agreeing to the Resolution"
Passed,0.0347289749055417,-0.0513821161068437,-99.0,405.0,153.0,252.0,"ALLEGHENY WILD AND SCENIC RIVER SYSTEMS, SUSPEND THE RULES AND PASS AS AMENDED"
Passed,0.036031741658114604,-0.04682073586294068,-118.0,386.0,134.0,252.0,"MANZANAR NATIONAL HISTORIC SITE, SUSPEND THE RULES AND AGREE TO SENATE AMENDMENTS"
Failed,0.004521940974146755,0.0215826495879744,-68.0,-70.0,-69.0,-1.0,"WHITE HOUSE COMMEMORATIVE COIN, SUSPEND THE RULES AND AGREE TO SENATE AMENDMENT"
Passed,0.03777085792867889,-0.03658044576008122,-155.0,349.0,97.0,252.0,"TELEPHONE DISCLOSURE AND DISPUTE RESOLUTION ACT, SUSPEND THE RULES AND PASS AS AMENDED"
Passed,0.0346054885187863,-0.052504854863369366,-99.0,413.0,157.0,256.0,"TRANSFER THE U.S.S. LEXINGTON TO THE CITY OF CORPUS CHRISTI, TEXAS, SUSPEND THE RULES AND PASS AS AMENDED"
Passed,0.03425799848578051,-0.05252842523209886,-97.0,411.0,157.0,254.0,"INTERNATIONAL DRIFTNET FISHERY CONSERVATION PROGRAM ENHANCEMENT, SUSPEND THE RULES AND PASS AS AMENDED"
Passed,0.03411439936873803,-0.052618810077905954,-96.0,410.0,157.0,253.0,"COMMENDING THE PEOPLE OF LITHUANIA, SUSPEND THE RULES AND AGREE"
Passed,0.03439349717695553,-0.051986649043159784,-99.0,409.0,155.0,254.0,"HONORING THOSE WHO LOST THEIR LIVES FIGHTING DRUG=RELATED CRIMES, SUSPEND THE RULES AND PASS AS AMENDED"
Passed,0.040387263495786266,0.007867781489477478,-295.0,167.0,-64.0,231.0,", On Approving the Journal"
Passed,0.04396369580223911,0.031194384303222782,-412.0,98.0,-157.0,255.0,"PROVIDING FOR THE CONSIDERATION OF H.R. 4210; ECONOMIC GROWTH ACCELERATION ACT OF 1992, TABLE THE APPEAL OF THE RULING OF THE CHAIR"
Passed,0.04004713480697395,0.033389617797839215,-389.0,67.0,-161.0,228.0,"PROVIDING FOR THE CONSIDERATION OF H.R. 4210; ECONOMIC GROWTH ACCELERATION ACT OF 1992, On Agreeing to the Resolution"
Failed,-0.03541915624900935,0.05372889452293497,99.0,-425.0,-163.0,-262.0,", On Agreeing to the Amendment"
Passed,0.04110461138760981,0.007782118158859453,-300.0,170.0,-65.0,235.0,", On Approving the Journal"
Failed,-0.04190240424171262,-0.029131399400959046,376.0,-96.0,140.0,-236.0,", On Agreeing to the Amendment"
Agreed to,0.03358998839110446,0.04083357755444265,-336.0,10.0,-163.0,173.0,", On Agreeing to the Amendment"
Passed,0.03357860269682959,0.040563130322747186,-335.0,11.0,-162.0,173.0,"ECONOMIC GROWTH ACCELERATION ACT OF 1992, On Passage"
Failed,-0.0025069245448606954,0.05095515227542499,-97.0,-209.0,-153.0,-56.0,", On Agreeing to the Amendment"
Agreed to,-0.008340435942145116,-0.03278862990605769,156.0,98.0,127.0,-29.0,", On Agreeing to the Amendment"
Passed,0.03201771248293573,0.029906217913930177,-277.0,51.0,-113.0,164.0,"HAITIAN REFUGEE PROTECTION ACT OF 1991, On Passage"
Passed,0.03239855902701799,0.005881081462304394,-204.0,144.0,-30.0,174.0,"DAYTON AVIATION HERITAGE PARK, ON MOTION TO SUSPEND THE RULES AND PASS AS AMENDED"
Passed,0.04223925998028966,0.034596888453150065,-397.0,75.0,-161.0,236.0,"PROVIDING FOR THE CONSIDERATION OF H.CON.RES. 287; BUDGET FOR THE U.S. GOVERNMENT FOR FY 1993, On Ordering the Previous Question"
Passed,0.03995922540751809,0.036946810842554474,-378.0,56.0,-161.0,217.0,"PROVIDING FOR THE CONSIDERATION OF H.CON.RES. 287; BUDGET FOR THE U.S. GOVERNMENT FOR FY 1993, On Agreeing to the Resolution"
Failed,-0.03861226251326462,0.02128806665447306,199.0,-283.0,-42.0,-241.0,", On Agreeing to the Amendment"
Failed,-0.03644533234686017,0.030462396060672164,174.0,-326.0,-76.0,-250.0,", ON AGREEING TO THE AMENDMENT"
Failed,-0.009937535929712712,0.05454443993985288,-54.0,-266.0,-160.0,-106.0,", On Agreeing to the Amendment"
Passed,0.03315825384148596,0.04024806026981844,-327.0,13.0,-157.0,170.0,"CONGRESSIONAL BUDGET FOR THE UNITED STATES GOVERNMENT FOR FISCAL YEAR 1993, ON AGREEING TO SECTIONS 1, 2 AND 4"
Passed,0.03359726310501344,0.03519272147421667,-326.0,34.0,-146.0,180.0,"CONGRESSIONAL BUDGET FOR THE UNITED STATES GOVERNMENT FOR FISCAL YEAR 1993, ON AGREEING TO SECTION3"
Passed,0.0354512108086005,-0.025801386179000442,-177.0,295.0,59.0,236.0,"MOST FAVORED NATION STATUS FOR THE PEOPLE’S REPUBLIC OF CHINA, PASSAGE, OBJECTIONS OFTHE PRESIDENT NOTWITHSTANDING"
Passed,0.03633609367258935,-0.03832317297583849,-144.0,354.0,105.0,249.0,"RESOLUTION REGARDING THE HOUSE BANK, On Agreeing to the Resolution"
Passed,0.03473533099117934,-0.054820991723831224,-95.0,425.0,165.0,260.0,"FURTHER DISCLOSURES REGARDING THE HOUSE BANK, On Agreeing to the Resolution"
Failed,-0.0038671079351217524,0.02748039835949705,-34.0,-124.0,-79.0,-45.0,"FURTHER DISCLOSURE REGARDING THE HOUSE BANK, ON MOTION TO REFER TO COMMITTEE"
Passed,0.0139993017412118,-0.008202549550365038,-60.0,110.0,25.0,85.0,"FURTHER DISCLOSURE REGARDING THE HOUSE BANK, MOTION TO COMMIT"
Passed,0.040381118951933574,0.004331218034048481,-286.0,182.0,-52.0,234.0,", On Approving the Journal"
Failed,-0.0343868221704806,0.051961220918546935,100.0,-408.0,-154.0,-254.0,"ECONOMIC GROWTH ACCELERATION ACT OF 1992, TABLE MOTION TO INSTRUCT"
Passed,0.031776022322154276,0.039426461870144335,-311.0,5.0,-153.0,158.0,"ECONOMIC GROWTH ACCELERATION ACT OF 1992, AGREEING TO THE AMENDMENT TO THE MOTION TO INSTRUCT"
Passed,0.03892430649431895,-0.02394685758903912,-192.0,296.0,52.0,244.0,"FEDERAL EMPLOYEE RESERVIST BENEFIT EXTENSION ACT OF 1992, SUSPEND THE RULES AND PASS AS AMENDED"
Passed,0.0381341533399979,0.00847600038119458,-281.0,153.0,-64.0,217.0,", On Approving the Journal"
Passed,0.042087720326158526,0.029933895037432875,-392.0,92.0,-150.0,242.0,"WAIVING ALL POINTS OF ORDER AGAINST THE CONFERENCE REPORT ON H.R. 4210, TAX FAIRNESS AND ECONOMIC GROWTH ACT OF 1992, On Agreeing to the Resolution"
Passed,0.03272207294265065,0.037366910752227214,-317.0,21.0,-148.0,169.0,"TAX FAIRNESS AND ECONOMIC GROWTH ACT OF 1992, On Agreeing to the Conference Report"
Failed,0.031965874071870334,0.042580558399850275,-319.0,-5.0,-162.0,157.0,"TAX FAIRNESS AND ECONOMIC GROWTH ACT OF 1992, PASSAGE, OBJECTIONS OFTHE PRESIDENT NOTWITHSTANDING"
Failed,-0.03643893570182914,0.038569349157732274,146.0,-356.0,-105.0,-251.0,", On Agreeing to the Amendment"
Failed,-0.01935477185998685,-0.01490277855638584,142.0,-50.0,46.0,-96.0,", On Agreeing to the Amendment"
Failed,-0.010147673600628107,0.044489988575699545,-24.0,-230.0,-127.0,-103.0,", ON AGREEING TO THE SUBSTITUTE AMENDMENT"
Agreed to,0.02275751010419919,-0.04724623117857262,-41.0,313.0,136.0,177.0,", On Agreeing to the Amendment"
Failed,-0.03776657270965038,-0.002539066413668912,263.0,-181.0,41.0,-222.0,", On Agreeing to the Amendment"
Passed,0.03312693097235925,-0.04320421229145775,-109.0,361.0,126.0,235.0,"HIGHER EDUCATION REAUTHORIZATION, On Passage"
Passed,0.02420418154617698,-0.00519206041683505,-110.0,146.0,18.0,128.0,"FURTHER CONTINUING APPROPRIATIONS FOR FY 1992, On Passage"
Passed,0.040475882567894875,0.035429854480294044,-386.0,64.0,-161.0,225.0,"PROVIDING FOR FURTHER CONSIDERATION OF H.R. 3732; TO AMEND THE CONGRESSIONAL BUDGET ACT, ORDERING THE PREVIOUS QUESTION"
Failed,-0.04495999283886302,-0.03206333304067292,423.0,-99.0,162.0,-261.0,"BUDGET PROCESS REFORM ACT OF 1992, On Motion to Recommit with Instructions"
Failed,0.02512627600000925,0.047950521998181214,-272.0,-52.0,-162.0,110.0,"BUDGET PROCESS REFORM ACT OF 1992, On Passage"
